site,zone,transect,name,family,genus,species,length.mm,weight.g
TMA,5,1,Pomacentridae_Chromis_multilineata,Pomacentridae,Chromis,multilineata,125.285,74.5309131
TMA,5,1,Pomacentridae_Chromis_multilineata,Pomacentridae,Chromis,multilineata,128.61,80.62382989
TMA,5,1,Pomacentridae_Chromis_multilineata,Pomacentridae,Chromis,multilineata,129.483,82.27681455
TMA,5,1,Pomacentridae_Chromis_multilineata,Pomacentridae,Chromis,multilineata,175.293,204.1422659
TMA,5,1,Pomacentridae_Stegastes_partitus,Pomacentridae,Stegastes,partitus,61.5759,5.601368303
TMA,5,1,Scaridae_Scarus_coeruleus,Scaridae,Scarus,coeruleus,146.263,55.42574924
TMA,5,1,Scaridae_Scarus_coeruleus,Scaridae,Scarus,coeruleus,173.928,94.01094148
TMA,5,1,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,67.113,5.268143389
TMA,5,1,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,91.104,13.38707208
TMA,5,1,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,91.517,13.57312204
TMA,5,1,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,92.899,14.20832141
TMA,5,1,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,97.8,16.62172537
TMA,5,1,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,107.424,22.13414566
TMA,5,1,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,110.605,24.19556497
TMA,5,1,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,137.9360306,47.46611227
TMA,5,1,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,150.006,61.31300092
TMA,5,1,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,231.344,229.9805496
TMA,5,1,Scaridae_Scarus_iserti,Scaridae,Scarus,iserti,315.587,593.224441
TMA,5,1,Scaridae_Sparisoma_chrysopterum,Scaridae,Sparisoma,chrysopterum,135.055,43.14364532
TMA,5,1,Scaridae_Sparisoma_chrysopterum,Scaridae,Sparisoma,chrysopterum,178.413,102.2718014
TMA,5,1,Scaridae_Sparisoma_chrysopterum,Scaridae,Sparisoma,chrysopterum,207.6191,163.6298044
TMA,5,1,Scaridae_Sparisoma_chrysopterum,Scaridae,Sparisoma,chrysopterum,207.6191,163.6298044
TMA,5,1,Scaridae_Sparisoma_chrysopterum,Scaridae,Sparisoma,chrysopterum,208.514,165.8261238
TMA,5,1,Scaridae_Sparisoma_chrysopterum,Scaridae,Sparisoma,chrysopterum,237.424,248.0047979
TMA,5,1,Scaridae_Sparisoma_viride,Scaridae,Sparisoma,viride,268.589,373.5138463
TMA,5,2,Acanthuridae_Acanthurus_bahianus,Acanthuridae,Acanthurus,bahianus,179.954,128.4854122
TMA,5,2,Acanthuridae_Acanthurus_bahianus,Acanthuridae,Acanthurus,bahianus,179.954,128.4854122
TMA,5,2,Acanthuridae_Acanthurus_bahianus,Acanthuridae,Acanthurus,bahianus,179.954,128.4854122
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,131.144,68.79313748
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,139.614,83.00165448
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,139.772,83.28377035
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,139.965,83.62924669
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,142.866,88.93782318
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,143.381,89.90309736
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,143.688,90.48182235
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,146.022,94.96306357
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,146.049,95.01575036
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,146.444,95.78876803
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,148.282,99.44092251
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,157.633,119.4651581
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,165.842,139.11803
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,169.7216452,149.1116369
TMA,5,2,Acanthuridae_Acanthurus_coeruleus,Acanthuridae,Acanthurus,coeruleus,191.975,215.7912686
TMA,5,2,Balistidae_Melichthys_niger,Balistidae,Melichthys,niger,195.817,164.2852208
TMA,5,2,Balistidae_Melichthys_niger,Balistidae,Melichthys,niger,249.322,339.1010416
TMA,5,2,Balistidae_Melichthys_niger,Balistidae,Melichthys,niger,340.164,861.2165497
TMA,5,2,Carangidae_Caranx_ruber,Carangidae,Caranx,ruber,247.943,265.6957096
TMA,5,2,Haemulidae_Haemulon_flavolineatum,Haemulidae,Haemulon,flavolineatum,184.87,146.5842498
TMA,5,2,Haemulidae_Haemulon_flavolineatum,Haemulidae,Haemulon,flavolineatum,206.038,202.9223866
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,24.691,0.173236964
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,33.28,0.429299383
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,36.86,0.585667581
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,37.626,0.623457214
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,37.779,0.631196194
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,39.212,0.706832842
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,41.213,0.822293837
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,41.525,0.841364702
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,41.688,0.851445004
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,44.103,1.010429695
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,45.626,1.120285366
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,45.739,1.128741366
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,46.163,1.160851892
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,47.282,1.24852812
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,47.711,1.283285471
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,47.877,1.29690703
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,48.143,1.318936094
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,49.509,1.43602767
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,49.838,1.465234785
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,49.904,1.471141563
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,51.917,1.659067781
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,52.448,1.711192751
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,53.729,1.841440124
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,53.965,1.86613909
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,54.847,1.960413692
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,56.444,2.139149019
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.189,2.226142632
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,58.569,2.393498271
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,58.785,2.420433791
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,59.601,2.524025627
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,59.613,2.525570826
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,60.045,2.581621684
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,60.388,2.626714937
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,61.667,2.799519876
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,62.84,2.96456485
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,63.035,2.992619632
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,64.265,3.173697245
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,64.475,3.205329535
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,64.722,3.24280507
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,65.139,3.306738741
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,65.665,3.388583428
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,66.483,3.518545962
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,67.221,3.638631577
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,67.367,3.662709629
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,67.85,3.74312671
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,69.495,4.025889022
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,70.807,4.261422646
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,71.175,4.329108845
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,72.16,4.513821838
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,72.9,4.656018153
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,73.384,4.750629656
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,74.345,4.942291386
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,74.578,4.989529624
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,74.783,5.031340901
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,75.045,5.08511917
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,75.889,5.260979655
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,77.118,5.524290177
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,77.576,5.624633406
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,77.641,5.638972605
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,78.455,5.820625855
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,79.461,6.05049935
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,81.5,6.534947597
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,82.537,6.79101929
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,83.663,7.076599488
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,89.513,8.690740075
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,89.992,8.832890493
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,92.55,9.618499018
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,93.456,9.907608408
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,94.574,10.27233378
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,101.966,12.91300569
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,105.211,14.20328724
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,107.871,15.32333448
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,111.297,16.85127211
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,141.081,34.65032465
TMA,5,2,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,215.604,125.7881393
TMA,5,2,Lutjanidae_Lutjanus_apodus,Lutjanidae,Lutjanus,apodus,231.088,223.4245073
TMA,5,2,Pomacanthidae_Holacanthus_ciliaris,Pomacanthidae,Holacanthus,ciliaris,58.074,5.519329528
TMA,5,2,Pomacanthidae_Holacanthus_ciliaris,Pomacanthidae,Holacanthus,ciliaris,193.609,181.3106641
TMA,5,2,Pomacanthidae_Holacanthus_ciliaris,Pomacanthidae,Holacanthus,ciliaris,200.615,200.9986514
TMA,5,2,Pomacanthidae_Holacanthus_ciliaris,Pomacanthidae,Holacanthus,ciliaris,208.0853846,223.4806121
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,90.969,23.3813178
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,99.017,30.51728796
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,119.933,55.72514971
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,120.082,55.94296218
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,120.6859567,56.83178886
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,120.6859567,56.83178886
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,120.6859567,56.83178886
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,120.6859567,56.83178886
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,120.6859567,56.83178886
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,122.425,59.44478372
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,123.793,61.55693179
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,127.221,67.07329201
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,131.548,74.50554049
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,131.652,74.69077057
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,132.124,75.53537687
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,133.051,77.2130775
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,134.225,79.37403159
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,134.87,80.5786358
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,135.011,80.84361759
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,135.208,81.21483431
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,135.781,82.30116903
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,136.982,84.610173
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,138.698,87.98536123
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,139.025,88.63877813
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,139.367,89.32569934
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,142.436,95.65312682
TMA,5,2,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,154.031,122.3180692
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,27.013,0.747063754
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,27.176,0.760669165
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,30.61,1.086999136
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,30.792,1.106503786
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,32.534,1.305123462
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,33.159,1.381794578
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,33.422,1.414935082
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,33.978,1.486731852
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,39.037,2.254594867
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,39.973,2.420691475
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,40.537,2.524608411
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,43.114,3.037345263
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,44.3,3.294961835
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,46.178,3.732025205
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,48.573,4.343341649
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,48.928,4.439270421
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,50.059,4.754290547
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,50.386,4.848069722
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,55.185,6.369456129
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,58.244,7.488464746
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
TMA,5,2,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,63.88479082,9.88169946
